,title,advantage,drawback,opinion,total_text,company,title_key,advantage_key,drawback_key,opinion_key
154,다양한 경험을 바탕으로 발전할 수 있는 곳,수평적인 사무실 분위기와 자유로운 복장 그리고 좋은 복지와 출퇴근 시간이 정확함,단점은 별로 없는 것 같다 주변에 퇴근시간에 차가 막힌다,신규 사업 추진에 적극적인 태도를 보여줬으면 좋겠다,다양한 경험을 바탕으로 발전할 수 있는 곳 수평적인 사무실 분위기와 자유로운 복장 그리고 좋은 복지와 출퇴근 시간이 정확함 단점은 별로 없는 것 같다 주변에 퇴근시간에 차가 막힌다 신규 사업 추진에 적극적인 태도를 보여줬으면 좋겠다,네이버,다양한업무의체험,수평적인문화 자유로운출퇴근,의견없음,추가투자필요
155,인지도 하나만큼은 남부럽지않다 네이버이기에 가능한 성과들이 있음,1위부심 자율출퇴근제 여성직원들에게 친화적인 환경 출산휴가에 눈치주지않음,오래된 고인물들이 많음 It의 자유로움을 기대하고들어왔다가 대기업의 꼰대문화만 경험하고나가는곳 경영진들의 판단미스로인해 구성원 불만이 많음,,인지도 하나만큼은 남부럽지않다 네이버이기에 가능한 성과들이 있음 1위부심 자율출퇴근제 여성직원들에게 친화적인 환경 출산휴가에 눈치주지않음 오래된 고인물들이 많음 It의 자유로움을 기대하고들어왔다가 대기업의 꼰대문화만 경험하고나가는곳 경영진들의 판단미스로인해 구성원 불만이 많음 NaN,네이버,기업자부심,기업자부심 자유로운출퇴근 좋은근무환경,수직적인문화 경영진불만 경영진중심의사결정,의견없음
156,디자이너가 존중받으면서 일할수있고 복지가 좋다,개개인의 워라벨을 지킬 수 있고 수직적인 관계가 아닌 수평적이다고 할 수 있는 것 같다,일의 강도가 높고 생각 아이디어들이 현 시대보다 훨씬 앞서 나가야 한다는 압박이 있고 도태되면 결국 나가게 된다,직원들의 불만을 듣고 구설수에 그만 오르는 짓을 하였으면 한다,디자이너가 존중받으면서 일할수있고 복지가 좋다 개개인의 워라벨을 지킬 수 있고 수직적인 관계가 아닌 수평적이다고 할 수 있는 것 같다 일의 강도가 높고 생각 아이디어들이 현 시대보다 훨씬 앞서 나가야 한다는 압박이 있고 도태되면 결국 나가게 된다 직원들의 불만을 듣고 구설수에 그만 오르는 짓을 하였으면 한다,네이버,합리적인대우 만족스러운복지,일과삶의균형 수평적인문화,고용불안정성 과도한업무량 실적부담,경영진불만
157,다양한 정보와 유용한 컨텐츠를 제공하는 기업으로 꿈과 희망이 있는 곳입니다,자기 계발을 할 수 있는 곳인 듯합니다 항상 긍정적인 에너지가 나오는 곳입니다,국내 1위 인터넷 검색 포털이지만 해야 할 일이 너무 많은 곳인것 같습니다 일과 휴식을 병행할 수 있는 조직 문화가 이루어졌으면 좋겠습니다,월급을 더 많이 주면 좋겠습니다 복지도 현재 보다 더 좋아졌으면 좋겠습니다,다양한 정보와 유용한 컨텐츠를 제공하는 기업으로 꿈과 희망이 있는 곳입니다 자기 계발을 할 수 있는 곳인 듯합니다 항상 긍정적인 에너지가 나오는 곳입니다 국내 1위 인터넷 검색 포털이지만 해야 할 일이 너무 많은 곳인것 같습니다 일과 휴식을 병행할 수 있는 조직 문화가 이루어졌으면 좋겠습니다 월급을 더 많이 주면 좋겠습니다 복지도 현재 보다 더 좋아졌으면 좋겠습니다,네이버,다양한업무의체험,개인의커리어성장가능 자발적인동기부여 기업자부심,일과삶의불균형 과도한업무량,불만족스러운연봉 불만족스러운복지
158,개인적인 시간 및 개인 활동이 보장되는 곳입니다 부서별로 각자 작은 회사라고 생각하시면 됩니다 부서 이동이 이직처럼 면접 보고 연봉협상 새로 하고 하는 식으로 진행됨,분위기가 자유롭고 회사 시설이 매우 좋습니다 복지도 좋은 편,저는 계약직으로 짧게 일했기 때문에 특별히 느낀 것이 없습니다 다만 개발자들이 좀 다들 지인 추천 형태로 들어온 것 같더라고요 신입 채용이 적은 이유,채용 시 지인 추천 제도보다는 공채 신입도 뽑으셨으면 좋겠습니다,개인적인 시간 및 개인 활동이 보장되는 곳입니다 부서별로 각자 작은 회사라고 생각하시면 됩니다 부서 이동이 이직처럼 면접 보고 연봉협상 새로 하고 하는 식으로 진행됨 분위기가 자유롭고 회사 시설이 매우 좋습니다 복지도 좋은 편 저는 계약직으로 짧게 일했기 때문에 특별히 느낀 것이 없습니다 다만 개발자들이 좀 다들 지인 추천 형태로 들어온 것 같더라고요 신입 채용이 적은 이유 채용 시 지인 추천 제도보다는 공채 신입도 뽑으셨으면 좋겠습니다,네이버,일과삶의균형 합리적인대우,수평적인문화 좋은근무환경 만족스러운복지,인력충원필요,인력충원필요
159,인프라가 갖춰져 있는 상태에서 다양한 개발자와 교류하면서 내 스킬을 키우고 싶은 사람에게 추천,실비보헙 사내병원 사내 편의점 사내 카페 본사건물 자율 출퇴근 많은 개발자와의 커뮤니케이션 다양한 서비스개발,성장곡선의 둔화 발전하고 있는 서비스가 별로 없음 안주하기 쉬움,탑다운식 기획을 하지 않았으면 초기 창립 멤버가 한발 뒤로 물러서면서 경영철학이 애매한듯,인프라가 갖춰져 있는 상태에서 다양한 개발자와 교류하면서 내 스킬을 키우고 싶은 사람에게 추천 실비보헙 사내병원 사내 편의점 사내 카페 본사건물 자율 출퇴근 많은 개발자와의 커뮤니케이션 다양한 서비스개발 성장곡선의 둔화 발전하고 있는 서비스가 별로 없음 안주하기 쉬움 탑다운식 기획을 하지 않았으면 초기 창립 멤버가 한발 뒤로 물러서면서 경영철학이 애매한듯,네이버,개인의역량발휘 개인의커리어성장가능 좋은근무환경,만족스러운복지 자유로운출퇴근 다양한인재 임직원간의사소통원활,불안정적인회사전망,경영진중심의사결정 수직적인문화 인재의유출
160,대기업 치고는 서비스 회사만의 자유로운 문화와 산업 특성으로 본인의 학습 의지가 높을 경우 재밌게 회사생활을 할 수 있음,사무실예쁨 국내 1위 포털에서 경험해보는 서비스 기획 업무 연차 비교적 자유롭게 사용,잦은 조직개편 개발이나 디자인 직군이 아니면 업무 전문성과 확장성때문에 고민이 생길 수 있음 경영진이 기획자 직군을 약간 하찮게 여기는 경향이 있음 나이와 연차가 쌓임에 따라 업무가 자동으로 레벨업되지 않으므로 암묵적 경쟁이 치열함,의사 결정에 일관성이 있었으면 좋겠습니다,대기업 치고는 서비스 회사만의 자유로운 문화와 산업 특성으로 본인의 학습 의지가 높을 경우 재밌게 회사생활을 할 수 있음 사무실예쁨 국내 1위 포털에서 경험해보는 서비스 기획 업무 연차 비교적 자유롭게 사용 잦은 조직개편 개발이나 디자인 직군이 아니면 업무 전문성과 확장성때문에 고민이 생길 수 있음 경영진이 기획자 직군을 약간 하찮게 여기는 경향이 있음 나이와 연차가 쌓임에 따라 업무가 자동으로 레벨업되지 않으므로 암묵적 경쟁이 치열함 의사 결정에 일관성이 있었으면 좋겠습니다,네이버,수평적인문화 개인의커리어성장가능,좋은근무환경 자유로운연차사용,비체계적인업무 비합리적인대우 지나친경쟁,경영진중심의사결정 변화필요
161,탄탄한 기반을 가지고 있어서 안정적인 편,개발자로 일하기 편함 성과 위주 긴 휴가를 사용하기 어렵지 않음 단체보험이나 식당 등 복리후생 좋음 노조가 있음,의사 전달이 결국 탑다운 구조 정치를 못하면 위로 올라가기 힘듦 오래된 서비스엔 정치만 잘하는 고인물이 많음,네이버는 간보기보다는 좀 더 도전적인 모험이 필요한 시기임,탄탄한 기반을 가지고 있어서 안정적인 편 개발자로 일하기 편함 성과 위주 긴 휴가를 사용하기 어렵지 않음 단체보험이나 식당 등 복리후생 좋음 노조가 있음 의사 전달이 결국 탑다운 구조 정치를 못하면 위로 올라가기 힘듦 오래된 서비스엔 정치만 잘하는 고인물이 많음 네이버는 간보기보다는 좀 더 도전적인 모험이 필요한 시기임,네이버,안정적인회사전망,적정한업무량,수직적인문화 경영진중심의사결정 사내정치,추가투자필요
162,각계 엘리트들이 모여있는 곳 수평적이고 스스로 일에 책임지며 할 수 있는 분위기 무엇보다 복지로 따지면 국내에 따라올 회사가 몇 없다,자율적 구조 체계화된 복지 인센티브 사옥 시설 라이브러리 카페 병원 은행 등 나갈 일이 없음 뛰어난 동료들과 글로벌하게 일할 수 있음,수평문화의 단점으로 개인주의와 수동적인 면이 있으며 부서마다 분위기가 크게 다르다 각개전투하는 느낌,일반 직원들도 사업 방향과 비전에 공감할 수 있도록 더 소통의 노력을 해주면 좋겠다,각계 엘리트들이 모여있는 곳 수평적이고 스스로 일에 책임지며 할 수 있는 분위기 무엇보다 복지로 따지면 국내에 따라올 회사가 몇 없다 자율적 구조 체계화된 복지 인센티브 사옥 시설 라이브러리 카페 병원 은행 등 나갈 일이 없음 뛰어난 동료들과 글로벌하게 일할 수 있음 수평문화의 단점으로 개인주의와 수동적인 면이 있으며 부서마다 분위기가 크게 다르다 각개전투하는 느낌 일반 직원들도 사업 방향과 비전에 공감할 수 있도록 더 소통의 노력을 해주면 좋겠다,네이버,만족스러운복지 다양한인재 체계적인업무,공평한업무량분배 만족스러운복지 다양한인재,개인주의 강요적인동기부여 부서별문화차이,임직원간의사소통문제
163,복지가 정말 잘 되어있고 서로 터치없이 자유롭고 편하게 일할 수 있는 근무환경이 주를 이루고 있음 사내식당도 맛있고 사람들이 다 여유로워보임,무료로 먹을 수 있는 자판기가 있어서 샌드위치 삼각김밥 등 제공받음 조직문화 정말 좋고 분위기 좋고 수평한 느낌 사내 식당과 카페 및 휴게공간 정말 잘 구비되어있음 진짜 장점밖에 없는 회사,대기업에 비해 연봉이 높다고 할 순 없어보임 서울에 위치하지 않은 점이 아쉬움 경력직 위주로 채용이라 취업 벽이 너무 높음,아르바이트로 잠깐 머무르며 네이버라는 기업에 대한 애정만 잔뜩 얻고 가서 눈이 높아져버렸습니다,복지가 정말 잘 되어있고 서로 터치없이 자유롭고 편하게 일할 수 있는 근무환경이 주를 이루고 있음 사내식당도 맛있고 사람들이 다 여유로워보임 무료로 먹을 수 있는 자판기가 있어서 샌드위치 삼각김밥 등 제공받음 조직문화 정말 좋고 분위기 좋고 수평한 느낌 사내 식당과 카페 및 휴게공간 정말 잘 구비되어있음 진짜 장점밖에 없는 회사 대기업에 비해 연봉이 높다고 할 순 없어보임 서울에 위치하지 않은 점이 아쉬움 경력직 위주로 채용이라 취업 벽이 너무 높음 아르바이트로 잠깐 머무르며 네이버라는 기업에 대한 애정만 잔뜩 얻고 가서 눈이 높아져버렸습니다,네이버,만족스러운복지 개인주의 좋은근무환경 만족스러운복지,만족스러운복지 수평적인문화 전반적인만족,불만족스러운연봉 입지의불편성,전반적인만족
